Review Dates,Review Titles,Reviews,Star Ratings
"Mar. 23, 2022",Very bad customer service..delivering…,"Sat wondering where my parcel is so I check the status and I see there was an attempt made. I have been sat in earshot and in sight of my front door all night and nobody has been. Apparently there was access issues, NOPE. I have a normal gate, a pathway and a front door, it isn't difficult. I call Amazon to see what is going on only to be told what I already know from my acc. I would actually like more to be done than tell me what I already know. Useless. Tomorrow when they attempt again I will stand in my garden and wave frantically so they can't miss me.",1
"Mar. 23, 2022",Good Value items,The Amazon delivery guy/girl tried to push a way too big parcel into my post box and damaged the parcel and the post box. I contacted Amazon and they offered to pay for the repair but they refused to organise the repair. This is in my view only 50% of the solution and not the help I would expect from such a company.  Amazon claims to have the worlds' best customer service but compared to other suppliers I use I find their CS pretty sub-standard. They do just enough so that you don't call a lawyer. I didn't accept that and after a short and extremely upsetting  e-mail battle they stopped answering my e-mails. This is highly unprofessional and quite insulting considering that i'm / was a long term customer. I have deleted my account.,5
"Updated Mar. 23, 2022",First and Last Horrible Experience with Amazon,The worst shopping experience I've ever had. I don't recommend it to anybody.,1
"Mar. 22, 2022",Driver probably wanted to clock off early,"I've been an Amazon Prime member for years now. A few months ago they placed a note when I went to place a review that there had been ""unusual reviewing activity, all my reviews have been removed and I will not be able to place reviews anymore."" I called to get this issue taken care of, they sent me a link to their review guidelines. I read them and didn't violate One rule! I use reviews to let other know about a product and also to ask questions. Asking questions, I'm no longer allowed to do either. So I called Amazon back again a couple of months later. I thought this time the issue was taken care of, NO it isn't!! So I emailed them. No response from Amazon at all!! Amazon Prime will be $139 when my membership is due again. If I can't have use of ALL the perks, including placing reviews & asking questions, then either Amazon can lower the cost of my membership or I will drop it! I heavily rely on being able to ask questions in making purchases so I don't buy & have to return. Because Amazon doesn't seem to care at all about fixing my issue, I can only give the one star",1
"Updated Mar. 22, 2022",Amazon broke my post box and parcel.,A parcel was delivered to my address which I have not ordered.Address is correct different name on the box.,1
"Mar. 21, 2022",The worst shopping experience I've ever…,"Look, there are some basic things people seem to have experienced at Amazon. Everyone seems to know: their tools for sale are virtually all made with soft foreign steel and will bend, strip or break; their textiles are all made in foreign factories and will fall apart, tear or dissolve when washed; any reviews submitted for a product that mentions how it could potentially be dangerous will not be published in what appears to be a phony “we try to make our reviews honest” section; an large amount of their electronic products are claimed to be grey market items, not supported by a manufacturers warranty; a huge percentage of their ‘name brand’ products are counterfeit; you will pay more at Amazon for any given product as it is most likely very cheaply made and could break, fall apart or even catch fire in a relatively short time requiring you to search for an honest vendor and spend again to purchase a dependable product; and if you think you have found a name brand product you feel safe to purchase you can comparison shop at a local big box store and probably find it less expensive, and, finally, get told your item was delivered when it wasn’t, ‘handed directly to resident’ being their favorite phony baloney story while never having a picture taken of either whom it was delivered to or of the house the handoff allegedly took place at. I find that very suspicious, don’t you? I mean considering they take a picture whenever they just leave it. So summarizing all of these apparent realities leaves little reason to do business with Amazon, or complain again and again about these issues. I’m finding great deals at small web sites and big box stores and although it won’t matter to them, I’m purchasing at these other stores. I feel better because I do.",1
"Updated Mar. 21, 2022",Amazon won't fix issue!!,"So annoyed. I was clicking through the cart of amazon to work out what the shipping costs would be when an ad for Amazon Prime and their 'free shipping' (I mean, you pay for the subscription) came up. The button on the right said continue and I clicked on it before realising that in a small print underneath that it said 'with Amazon Prime' and that the button to just continue without buying Prime was in tiny blue font on the other side of the screen. I'm sure they purposely swapped around the visual signifiers to confuse people. It's just such a dogdy way to do business.",1
"Mar. 21, 2022",A parcel was delivered to my address…,"Why is Amazon collecting donations for Ukraine? Do they collect for Palestine, Afghanistan, Syria, Yemen, Rohingya or Uyghur Muslims??Seriously need to spread this around and stop using them! If you care…care for all even Ukrainians!",1
"Updated Mar. 21, 2022",Here’s everything you could complain about,"Amazon or Amazing?I love the quick deliveries for a good Amazon Prime price, all the perks, great customer service, and fast refunds. This is a real review from someone that worked in an Amazon warehouse, - for a brief period indeed - but that was because I wanted to go a different direction, but I can confirm that employees get good wages, for hard work indeed (those internet articles of terrible Amazon environment and breaks - at least in the UK where I worked - are very old news and they learned and evolved from those times). There are other places that require same work and give less pay. For someone that's resilient and wants to have a career at Amazon, someone who has a real desire and dedication will definitely get promoted (I'm not talking for own experience as I didn't work there for a long time, I'm talking about knowing people that worked there for a little time but they were dedicated and interested in improving and they got promoted fairly quickly than in other places). Keep on rocking, Amazon!",1
"Mar. 21, 2022",Trick Subscribe Button for Amazon Prime,I use to absolutely love amazon very fun the supervisors are rude as everybody else they block it to where you cane get credits or gift cards if your items are lost or damaged discontinuing my account my money will spend elsewhere where the customer service is polite,1
"Mar. 20, 2022",Why is Amazon collecting donations for…,"Today I have to say I am deeply disappointed with amazon, I have been in contact to their complaints team who seem to not be able to understand my complaint, I have a prime subscription which comes out of my account,  unfortunately the funds weren't available when they called for it so they decided to help themselves to funds from another account  previously used on a order, I have advised them that I never opted into a back up card option. They are refusing to accept error on their part and are fobbing me off with a 5-7 day refund to a account they were never given permission to use, They are refusing to deal with my complaint as they said they dont have a complaint team which is a clear lie.I would strongly recommend if you have placed orders on alternative card that you remove them immediately.",1
"Mar. 20, 2022",Amazon or Amazing?,It really annoys me when they advertise the item as order now deliver today. Then they deliver it late evening next day. So for that you get one star,5
"Mar. 20, 2022",I use to absolutely love amazon very…,Rude drivers that use your drive as a turning point for their vans cos they can’t be arsed turning in the cul de sac 🤬🤬,1
"Mar. 19, 2022",Remove additional card details now or risk a nasty surprise,"I am a very upset Prime member. My order for products needed for a job did not arrive on time.After one week I checked again and showed as a lost order and one of my options was to cancel the order. I tried with no confirmation of cancelation from Amazon after few days I noticed the CC charge so the order was never cancelled neither did arrived.I selected contact us or help to be able to chat , not available , instead the Amazon APP installation appears on the screen, so I was forced to install an APP that I don’t want in order to chat.The person that assisted via chat had an attitude, she said she could not cancel the order and she would reorder the products for me. I do not want the products anymore, she also said that was not Amazon’s fault but the carrier.( I am not a client of the carrier I pay Amazon a yearly fee for a special service than more and more they cannot deliver.Finally I chatted with a supervisor and he did cancel the order and when I asked if they could offer me a remedy for all my time and aggravation, he offered $2Shame on Amazon",1
"Mar. 19, 2022",Online delivery,"I HAVE SHOPPED WITH AMAZON FOR YEARS AS A PRIME CUSTOMER, AND THEY USE TO BE VERY GOOD. NOW DRIVERS DON'T BOTHER TO KNOCK AND WAIT, JUST DUMP THINGS AND RUSH OFF. CUSTOMER SERVICE IS NO LONGER GREAT, JUST ABRUPT AND UNCARING, TODAY THE LADY I SPOKE TO DID NOT EVEN SAY GOODBYE AT THE END OF THE CONVERSATION JUST ENDED THE CALL WHEN SHE FELT SHE HAD DONE WHAT I HAD ASKED OF HER. SHE HAD NOT THOUGH. I WAS TOTALLY SHOCKED AT THIS. THE CHANGE HAS BEEN OVER THE LAST TWO YEARS, BUT I NOW BELIEVE IT IS PERMANENT AS THEY ARE JUST TO BIG TO GIVE A DAM. TODAY WAS UPSETTING, I WILL BE USING THEM LESS AND LESS. I AM LOOKING TO THE COMPETITION AND IT IS THERE.  IT'S SUCH A SHAME!",1
"Mar. 19, 2022",Rude drivers,"I have been an Amazon customer since the mid 90's. I don't expect any company to be 100%. Amazon is so big now they just aren't trying. Kindle software stinks the past year, customer service is unavailable, and no one in charge cares further than the stock price. I was a huge fan. Now I am looking for the competition.",1
"Mar. 19, 2022",Upset Prime Member,"We are extremely disappointed and dissatisfied with the outcome of our recent claim. An Amazon van driver hit our light pole. We have been long-time supporters and customers of Amazon.We asked for $250 to get a new pole and to install, and you agreed to $220. The price asked was for my husband to install. To hire an electrician and contractor to install the pole, would be hundreds more. Plus, to ensure that this doesn’t happen again in the future, we may have to put a cement bollard in front of the pole. The drivers back up in the driveway and come very close to the pole every time. A cement bollard will stop them, and unfortunately likely damage the van at the same time. Not our problem. I will be leaving similar reviews about your customer service wherever I can. Will I stop using Amazon, possibly? Other companies like Target and Walmart offer similar items at comparable prices. Will you care? Probably not. Just another conglomerate taking advantage of the customers who helped get them where they are. If I could have given no stars, I would have for the customer service and claims department.It was only $30 more…seriously?",1
"Updated Mar. 18, 2022",NO LONGER GOOD,"I had a quite good experience with Amazon, the purchase process was smooth.Shipping expectation has to be slow when you buy multiple products.",1
"Mar. 18, 2022","Used to be 5, now, not so much.","Amazon seems to have removed any provision for customers to complain.The Amazon tracking for the delivery of my order claimed the "" Parcel was handed to resident"". IT WASN'T. It was left on a table we have placed outside our door for parcels to be left as a COVID safety measure AFTER the person making the delivery has rung the doorbell and confirmed somebody is at home. It is NOT a designated 'safe place' and it is visible from the road. On this occasion the Amazon delivery driver DID NOT ring the doorbell. It was only by chance that I opened the door and found it. On the positive side, the order was delivered the day after I had made it.",3
"Updated Mar. 18, 2022",Amazon Customer Service and Claims...not so good.,I have paid more than once for an item to be express delivered and every time it’s never delivered on time. Then they offer a $10 credit but it’s only for items sold and shipped by Amazon. On top of that when I decided to just cancel the orders they had me wait two days for them to cancel it even thought nothing had been shipped out yet. I’ve had more than enough of spending my money and getting messed over by this company and their sellers.,1
"Mar. 18, 2022",I had a quite good experience with…,"Amazon has always been my first choice. Fast delivery and good customer service along with quick refunds but that has all gone now. Its more expensive than AliExpress and Ebay but you had reinsurance. Not anymore. My returns take forever to refund, not to mention the amount of times the ""New"" item I purchased was clearly used. I'd say this averages about 50% of the time. You pay for prime but then have to wait 2 weeks for return of a used item you purchased that was supposed to be new. Logic",5
"Mar. 18, 2022",Amazon delivery driver left parcel outside without ringing doorbell,"Terrible terrible terrible Customer Service. I was told my items were returned back automatically to Amazon but I didn't return it. I  And the same items order was replaced on my behalf. Resulting in late delivery and I needed it urgently. So, I tried to reach Amazon if they could expedite the delivery and all they could say was there was no option. We can't help you. And suggested I should order from elsewhere. RUDE RUDE",2
"Mar. 18, 2022",I have paid more than once for an item…,Yeah they have incompetent drivers that deliver my stuff to someone else's house then have the audacity to tell me that I should wait for my neighbor to bring it to me after it's rained all night on my package I don't want it and I don't want their attitude of telling me that once they deliver it it's not their problem anymore,1
"Mar. 18, 2022",Amazon has always been my first choice,"A live human is impossible to reach at Amazon. I have been trying to reach someone all afternoon. I rec'd a pkg today, but it wasn't even close to what I had ordered. I was expecting a skateboard but rec'd a large plastic planter. The computerized customer service is a joke and not the least bit helpful. I just want what I ordered. Is that so difficult????",1
"Mar. 18, 2022",Terrible terrible terrible Customer…,"I have tried contacting someone from amazon.nl support to help me open my account that was closed for no reason but no one was able to help me. I have consistently bought items from you, only returned 1 item since I opened my account. And the only email that I received was that it was closed based on something they can't even say what is.This is honestly quite outrageous, and disappointing. You lost a loyal customer for no other reason than your own incompetence and how you treat your customers.",1
"Mar. 18, 2022",Yeah they have incompetent drivers,"Since you can no longer sample music on Amazon without paying a premium fee, Soundcloud is my go-to site where I can listen to virtually anything. I used to spend hundreds of dollars on Amazon music purchases. No longer. Other sites are more consumer-oriented.",1
"Mar. 18, 2022",A live human is impossible to reach at…,"In many years of ordering from Amazon, I've never had anything but positive experiences...until now! Two weeks ago I ordered some iron sachets - simply never turned up. I re-ordered with a few other bits and pieces including some car polish - that turned up today with the notification 'handed to resident'. I returned home to find the cardboard package just left at the front door absolutely sodden due to today's downpours. Fortunately the product was unaffected. Unfortunately I can't say the same for another item 'handed to resident', some grass seed for which the packaging was so badly damaged that half the seed was in the plastic bag it was wrapped in. I now have the inconvenience of returning and having to either wait to re-order or pay for P&P due to the order value. It surely can't be a coincidence that the wheels have come off so quickly.",1
"Mar. 17, 2022",Closed account for no good reason,"Amazons customer service has gone so badly down hill. They received my return but have failed to refund me. It’s taken several phone calls which including them hanging up on me repeatedly even though I was pleasant calm and friendly enough. I tried the online chat to which every time I explained the whole situation  suddenly they loose connection and I’d have to try again. This happened 7 times in two hours. Amazon used to issue a refund the minute Hermes scanned in the collection now you have to wait weeks for your money back. Once upon a time if you received a faulty product they would amend it immediately. Now you have to battle for a refund. I’ve found I’ve had to contact their customer service more than ever before for various issues and each time I’m served by someone who has no idea what I’m saying who’s rude hostile abs has no time to help at all. Once upon a time the customer service at Amazon was second to non. The staff would be beyond helpful, kind, polite friendly and seemed to actually care. What happened??!!",1
"Updated Mar. 17, 2022",Not a choice for music lovers,Absolute crap!! My package was supposed to be here inbetween 1.45pm 16.15 I've buy now option now it's coming at 10pm!! Ffs! I've got a delivery tomorrow and a delivery on Friday mate!!! Back to the high Street for me! And amazon prime next day delivery! Scamming robbing c#%s! That's it from me cancelling the prime right now!,1
"Mar. 16, 2022",Going Downhill Fast,"my profile asks drivers to leave packages on porch but they just can’t seem to figure it out. This day in age you would think they would make an attempt to secure the packages but instead, they leave a skinny box standing vertical so the tallest side can be seen from down the block. it’s almost like they invite people to steal it!! Also, they didn’t ring bell and forged my signature as if i signed for it! Another less than fabulous performance by someone who makes too much money to do less than the minimum. Train your staff Jeff!",1
"Mar. 16, 2022",Amazons customer service has gone so…,"another delivery today, no issues great service",1
"Mar. 16, 2022",Absolute crap!,"Amazon treats their Prime members no differently and paying for Prime membership does not give you faster delivery service. A guaranteed window of delivery is NO GUARANTEE AT ALL! Customer service reps don't care and when a customer ends a chat, the customer service rep should not be reaching out to the customer--HARASSMENT!!!",1
"Mar. 16, 2022",Delivery drivers supporting package theft,"I like to use the products searches and buy cheaper from other sites. Customer service and delivery is the best thing about amazon, prices, no.",1
"Mar. 16, 2022",another delivery today,"In a dispute with a seller regarding an item which was 'not fit for purpose', conflicting information was given by Amazon customer service (a misnomer if ever there was one), with lies being told just to get me off the phone in an attempt to placate me.  THIS TACTIC DID NOT WORK.  My advice is simple, DO NOT use Amazon.  There are other options available, TRY THEM.",5
"Mar. 16, 2022",Amazon treats their Prime members no…,Orders are always swift and returns policy is hassle free. Prime account is well worth the money.,1
"Mar. 15, 2022",I like to use the products searches and…,If you order a lot it would behoove you to have Prime. Well worth it! I get most of my items in 2-3 days! Been ordering for quite a while and S&H is free with Prime. I love this service!!!,5
"Mar. 15, 2022",Customer Service...NOW THAT'S A JOKE!!,It would be great if I could get my package from amazon locker.,1
"Mar. 15, 2022",Orders are always swift and returns…,"Lazy or incompetent delivery driver dosent know how to read!! He dumped my parcel on my nextdoor neighbours doorstep, then I got notified that my parcel had been handed to the recipient???I reckon to get a job at being an Amazon delivery driver you have to say your a liar, lazy and very incompetent and have a very much of a dont care attitude, but then all of the above come from their HO as they obviously don't care about how many parcels go missing/stolen because the drivers also can't seem to be able to read simple instructions as to where exactly to leave a parcel!!",5
"Mar. 15, 2022",I'm a happy camper!,"These TCN phone reps are the worst.They do not understand why you are calling and are always trying to pigeon hole you into some other option to get you off the phone.Additionally, their English is so heavily accented, it is nearly impossible to have a conversations as you spend so much time asking them ""What?"" or ""Please repeat that?""Just hire English speakers from one of the 5 countries:, USA, Canada, GB, Australia, New Zealand, Have the others attend Class.",5
