Review Dates,Review Titles,Reviews,Star Ratings
"Mar. 18, 2022",Work in progress,Walmart has the worst online and delivery service ever.  Everything is either delayed or there are items missing.  The chat people read off a script and apologize a lot.  Save yourself a lot of grief and use Amazon instead.  The only reason they get two stars is because the stores themselves are okay to shop at in person.,4
"Mar. 18, 2022",NEVER PRE-ORDER FROM WALMART,I went to walmart for oil change and tires i told guy i want synthetic oil which last 5000 miles but is not the tag says only 3000 miles and they don’t mention about other fees the service is sucks,1
"Mar. 18, 2022",Argyle mall store,"it is garbage customer service to have faulty equipment in their store, right next to the service desk. when atm kept my card and shut off completely, I was told to call number on the atm(cash depot) who was garbage too, because they said it wasn't their machine, it was Walmart's then the manager on duty passed the buck back to cash depot.. upon calling corporate, I was told to contact my bank and ""just get another card"". as a result of this fiasco, and all the buck passing between cash depot and Walmart corporate even,, I couldn't get an answer on who to call about my stuck atm card, I was late for work, and I cant access my bank account or money on a WEEKEND all because a manger couldn't take initiative to call DIEBOLD the brand of ATM and request service IMMEDIATELY. here's the number you jokers.. please call them and take some accountability. I almost ran out of gas and I will have to borrow gas money because of Walmarts lack of accountabilityDiebold, 8003432653",1
"Mar. 18, 2022",Aloha General manager of Walmart,Ordered pictures of landscape scenes and got a box of gloves instead for one of them.  Been over two weeks and have not seen the other 3.  Walmart has a terrible habit of endorsing scams to screw you over.  As much money as walmart makes they would at least honor the order or give a refund. They have done nothing.  Pretty lame walmart...I am done purchasing from you.,5
"Mar. 18, 2022",Use Amazon instead,"Walmart.com+ is a joke . I used it once & they kept charging my credit card for monthly fees of $12.95 even though I had opted out of the membership immediately after that 1 order . I hated Walmart before the pandemic when Like so many had no other option but to shop online & from Walmart & a few other places that have very little of what I need in our house on a weekly & regular basis , was never intending on paying them $13/mo for legally monopolizing the online business , along with their profits ,that increased faster than covid did ,& am having the most difficult time getting anyone @their 1800# to give a shot abt their job to help get this matter resolved for 4 months & after $52 wasted ! They are nothjng but greedy thieves with no integrity or worth yet they are up  there with Amazon who is also greedy & rotten to employees but are better than Walmart !Anyone having delivery issues most ups & fed ex shipments are covered fof up to $100 automatically file a claim with any lost or mistakenly delivered to wrong address items . It takes 6 months but you must fule the claim directly with the shipper on these types of problems (shipping issues !) good luck",2
"Mar. 17, 2022",I went to walmart for oil change and…,I have been waiting for the people at Walmart to give my money back for a stupid $12 dollar workout band set.  I've spoke with them by chat three times and by phone twice.  They say it had been delivered on Friday 11 March at 11.  When I called on the 14th they said call on the 15 and you'll get your money back. Then the 15th came and I called them again.  Then they said we can't give you your money until tomorrow . I said do you need this money that bad that you can't give me my money. I said you guys can keep it.  And I will never shop at Walmart again. Amazon and Ebay along with others will get my money. Policies like that make it very easy for people to leave your company. Richard L Baccarie United States Marine Corps Retired,1
"Mar. 17, 2022",it is garbage customer service to have…,Just 2 days ago I bought 2 Raspberry plants and 2 Blackberry plants in your Showlow store.Today I was planting them and when I opened the plants to rinse the roots and plant them....to my surprise there was only a couple old spindly roots at the bottom...The instructions said to spread the roots and make them lay in the hole!!!!!That's a joke!I live about 50 miles 1 way to my nearest Walmart. I guess at 6.95 each + tax it isn't worth what diesel fuel costs to return them!NEVER AGAIN!!! I won't buy plants from Walmart again and I recommend you don't get suckered by a nice picture on the label!Now I know some are thinking i am a dumb _ _ _ and so am I!,1
"Mar. 17, 2022",Ordered pictures of landscape scenes…,"I ordered a bottle of lotion shown on Walmart.com for $9.47 and free shipping. It arrived a few days later with SIXTY DOLLARS in shipping charges! I confirmed free shipping on the Walmart site and then walked through the order process to find that the vendorscammer (SupreMed) tacked on the ripoff charge in small font on the very last page where the order is finalized. I called the vendor who played hardball and refused to refund shipping. I then appealed to Walmart who confirmed ""free shipping from Walmart"" but defended the last-minute shipping charge from the vendor. In the end I was screwed for $60 on a product sold for less than $10. NEVER AGAIN.",1
"Mar. 17, 2022",Walmart.com+ is a joke,"I ordered a pair of size 10 shoes online from Walmart. They arrived in a box labeled size 10. The shoes are labeled size 9, and they look even smaller than size 9. Walmart is outsourcing orders they can't complete themselves, this is the second time the wrong size item arrived. Orders used to arrive with a return shipping label, that is no longer the case. Walmart accepts no responsibility.",1
"Mar. 16, 2022",I have been waiting for the people at…,"This review is specifically regarding Walmart+ (Delivery From Store.) 9/10 times I have used Walmart+, that I pay $10 monthly for, there have been no substitutions available on extremely simple items - literal bread was cancelled from my order last time because they didn't have anything similar to ""italian white"". How about literally any other white bread? How about you offer a way for your oafish in-store shoppers to contact the customer, instead of being lazy and just cancelling the item? Walmart should be ashamed of their online ordering and home delivery processes, as a retailer that made headlines for offering grocery delivery at the beginning of the pandemic, they are the worst of the worst in 2022. I'm cancelling my final Walmart+ order that was scheduled for 6pm tonight (your shopper chose to substitute one item, with 4 packs of 2 similar items, instead of the 12 pack I ordered... for the same price... does 8 = 12?) and cancelled an alcohol purchase due to being out of stock. Why is alcohol not substituted when other items are? And why is something as simple as bread cancelled when there are literal hundreds of alternatives available? Shame on you. I only use Walmart+ for home delivery and when I have to leave my home for something as simple as a loaf of bread that was cancelled from my order, something is very wrong with your inventory and employee management.",1
"Updated Mar. 16, 2022",I bought 2 Raspberry and 2 blackberry plants...,"The Walmart in Selma,Ca. has some of the WORST Customer Service Department Ever!!  Went there to return a item I purchased at another Walmart Store some 30 miles away.  They said I had to return the item to that particular store.  I was all Walmart is Walmart I should be able to take care of my return there.  We argued and all the “ghetto” came out of their staff!  I had about 5 employees arguing there with me.  I think what they need to do is totally get their crew some retraining in Professional customer service classes!!Needless to say I almost got arrested!  Yes, good luck shopping there!!",1
"Mar. 16, 2022",Beware Walmart's ShipRip Scam,I went here to buy garden supplies and they had quite a limited selection.. the staff were also avoiding me when I needed help but luckily one of the older staff members helped me. It's pretty busy there and self checkout is usually packed.,1
"Mar. 16, 2022",Walmart again. Strike two.,Canceled our online order and the app did not update to reflect the cancelation. So I had to drive 30 miles just to find out my order was canceled.,1
"Updated Mar. 16, 2022",This review is specifically regarding…,"Bought a computer for Christmas for my grandson , it didn’t work, took it to 3 different stores, could not return it , said it was a third party vendor, I need to return through the Walmart app, item was deleted out of app by you, without that ,no way to return , your site says , money back guaranteed, bull !!!! this is the worst experience ever with a store.",1
"Mar. 15, 2022","The Walmart in Selma,Ca",Ordered online and a week later item out of stock. So I cancelled and ordered elsewhere. Now today my bank account has been debted for the item and been shipped.,1
"Mar. 15, 2022",I went here to buy garden supplies and…,0 stars. They work with companies that have stolen my designs as well as my customers photos. Handmade designs that they are machine making for a grotesque cheap price. When I finally got in contact with them I was told to fill out a form proving the photos and designs were mine. Geez! They are doing something illegal and they're not only getting away with it but also making money from small indpendent designers. Sickening!,3
"Mar. 14, 2022",Order Cancled without notification,"I like many of the products but am very disappointed in the store. Mobility scooters for disabled are rarely available. No bagging clerks, slow cashiers,  carts for stocking often block aisles, and too many things are locked up (men's underwear???). Will order online but will not shop in the store anymore (have shopped there for over 10 years).",1
"Mar. 14, 2022",Bought a computer for Christmas for my…,"Regular Visit to pick up my prescription and a few food items.  Can't afford much more, with inflation and gasoline.  Since my last visit, the check out has been updated.  I like the flow better for self check out.  Self check out used to be a bottle neck.  Items were out.  I surprising only spent a little over $10 for my food items.  I thought what I was seeking would be more.",1
"Mar. 14, 2022",Upset,"Stick with Amazon. Shopping with Walmart on line is fraught with difficulties. Be it with credit card, their own or Snap nothing seems to work. Not worth the hassle.",1
"Updated Mar. 27, 2022",0 stjerner,"Good Customer Service , My two of my orders got lost and i got a refund. The refund process was easy and great",1
"Mar. 13, 2022",The store has lost a customer,"I'm so happy to have chosen Walmart,Good service providers.",2
"Updated Mar. 13, 2022","Regular Visit to Bowman, Little Rock, AR",Do not use walmart.com.  They hire out the customer service who does not speak English.  They lost my order and getting the refund is a terrible process.  Stick with Amazon,4
"Mar. 12, 2022",Stick with Amazon,"Im writing this review based on my online account and not my local store.  Im trying to add another card on myaccount for the last 4 days!!! It says there is a problem and come back later.  I called the store and the first employee hung up on my twice!!! without saying a word, the second one, every time I ask her a question, she had no clue not even customer service phone number.  Why is she answering the phone, she has no clue!!!  I finally got someone who told me it was an online problem with Walmart and so I was glad it wasn't my computer.  Come on people! This stuff should be fixed in the 1st day, if you can. All it is, is a simple add to my account!!!",1
"Mar. 11, 2022",Good Customer Service,"Today, I visited the Walmart in Hope Mills NC.  Its a very popular shopping spot.  After gathering my items, I proceeded to the pharmacy area for some Collagen my spouse requested.  This item is under the ""controlled substances"" title, as it is under lock and key.  I requested help not once, but twice, from the pharmacy.  The pharmacy tech calls over the loudspeaker for assistance.  Nobody comes.  I wait approximately 20 minutes.  Nobody shows.  I purchase my other items and let the cashier know about it, although she cannot help me.  I shared this experience with customer service, again, the receptionist isn't in a position to do anything about it.  To Walmart:  Try paying your employee(s) on a commission of their sales, instead of by the hour.  This could help speed up the customer service.  #WalmartSuxx.",5
"Mar. 11, 2022",I'm so happy to have chosen…,"I spoke many times with 1-800 numbers and explained it to not get the replacement for Items I requested ,they still repeating the same mistake over and over again . Today I found the Items I purchased by Walmart were twice as much of online stores , It is disgracfull ,how they conduct their business , and gauging their prices by any chance they get !!!!",5
"Mar. 10, 2022",Do not use walmart.com,"Walmart.com was my favored place to shop for years. Last week, my order was sent in 2 shipments. The first arrived within days. More than a week later, they emailed to say the second part of my order was delivered but I could not find a package. I contacted customer support twice through chat and both messages were ignored. I can't believe a company of this size would completely ignore a customer. I am taking my business else where from now on.",1
"Mar. 10, 2022",Cmon People!!!,"Honestly don't know how I can't rate them 0 stars! Customer service is a joke. I was at the store and asked to price match and item on Walmart.com and was told by the supervisor that there could be a glitch/mistake. I can't make this up. I was then told to place the order for pick up. Mind you, I was currently at the store. I go ahead and place the pick up order and asked if I can just pick it up now. The supervisor says ""no, it may take up to 3 hours."" I go ahead and contact Walmart customer service to ask if maybe they can go ahead and either contact the supervisor at the store or speed up the pick up process because I am at the store and driving home to come back in 3 hours is such an inconvenience. Let's just day the representative that answered the phone had no idea and I mean no idea what price match and I am at the store meant. I asked to speak to a supervisor who advise Walmart stores work independently and there is nothing he can do other than assist on an online order. I repeat for the 10th time that I was told to place the order online for pickup. The supervisor of customer service says ""there's nothing I can do."" I do not understand how Walmart can have individuals with no common sense working to assist others.",1
"Mar. 9, 2022",Bad Customer Service.  Is This Walmarts Standard?,"DO NOT BUY ANY FURNITURE FROM THIS FUFU&GAGA Furniture Store. HOME DEPO SELLS THEIR FURNITURE AS A THIRD PARTY SELLER. I PURCHASED A WHILE VANITY FOR MY DAUGHTER FOR CHRISTMAS. WE WERE LOVING AT MY IN LAWS WHILE WAITING FOR OUR PLACE SO WE PUT IT UP AND NEVER OPENED IT. WE JUST RECENTLY MOVED AND OPENED IT TO PUT IT TOGETHER AND THE PARTS ARE SMASHED AND DAMAGED, PARTS ARE MISSING AND THE MIRROR DOES NOT WORK. WHEN CONTACTING THE COMPANY THEY DID NOT SHOW ANY SORT OF EMPATHY FOR OUR ISSUE AND WOULD NOT REFUND US OUR MONEY AS THEY CLAIM ITS TOO OLD. THIS COMPANY HAS DONE NOTHING TO HELP US WOTH OUR ISSUE. ITS A TRASH COMPANY WHO DIRECTLY ONLY SELLS AS A THIRD PARTY SO ITS HARD FOR YOU TO GET YOUR MONEY BACK. THE QUALITY IS TERRIBLE FOR THE PRODUCTS!!",2
"Mar. 9, 2022",I spoke many times with 1-800 numbers…,Ordered a TV on there website it arrived in 3 days but the box is torn all to hell and wet I just hope it works if I had known the used fedex for there shipping would have gone through another sit I will never order from them again,1
"Mar. 8, 2022",Part of order not received -messages ignored,Terrible customer service – they close the chat if you're inactive for like three seconds making it impossible to communicate with them and forcing you to start the process over and over again.,1
"Mar. 8, 2022",Deserves 0 stars,"They really need to fix the app. It's very confusing. Combining grocery delivery with shipping is causing me a headache. I put items in my grocery delivery cart, then find out that some of the items are placed in the shipping cart! Also, they don't allow you to choose substitutes. You're at the mercy of the shopper. Don't like your replacement? They make YOU go back to the store for a refund. If I wanted to go to the store, then I wouldn't have used a grocery delivery service! I think they rolled out Walmart+ too quickly. Instacart is so much simpler!!",1
"Mar. 8, 2022",DO NOT BUY ANY FURNITURE FROM THIS…,"So Ive been a customer for 5 yrs have purchased many expensive products from Walmart. So one day, I went to charge on 2/27 a HomePatrol-2 scanner for 480$. So they  cancelled my order in which they deemed it suspicious for whatever reason i cant ascertain. To add insult to injury my money (480$) was frozen they keep blaming my bank about not having the money refunded its now 3/7. They blame the bank and the bank blames them. Now the bank tells me the funds will be released tomorrow 3/8 and it'll be cleared for spending on the 9th 3/9 its crazy how much control this merchant has to deny my charge and then freeze it for like 10 days its unbelievable. They lost a good customer not even a call poor business practices. Wondering if other people have been through this situation. Still waiting its the 9th 3/9 ridiculous. Just got it today ordered it from amazon.",1
"Mar. 7, 2022",Horrible shipping,"is there a zero stars option? i consolidated two returns in one box -- placing the return label for one return on the outside of box and attaching the return label for the other return to corresponding items inside the box -- and now they won't refund the money for the second return. the advice i was given is to check with FedEx... but the issue is that i consolidated the returns, and NOWHERE in any of WalMart's communications does it say that returns are based on FedEx processing the shipping label (vs Wal Mart processing the return label at their fulfillment center). This is a crucial piece of information for customers... and now I'm out $127 for their lack of clarity. I've spent hours on chat and phone with customer ""care"" -- quotes here intentionally -- to no avail. I've been shopping WalMart for years and will now stop. To my mind, this says everything about WalMart's operational ethos, which is in essence, ""If anything goes wrong, even if it's our fault, we keep makin' the money... at your expense."" This would not happen at Amazon. Buyer Beware.",1
"Mar. 7, 2022",Terrible customer service,"Just shopped at one of their Neighborhood Markets. Walmart.com said the item I needed was X price (confirmed the store selected was the store I was at). When I went to the store, the item was a different price. I asked to correct the price to what was online, on their website. The person wouldn't do it, stating ""We don't price match to our website."" This is called lying (saying something is one price, then charging something different for it). Confirmed from Walmart corporate (via their number 1-800-WALMART) that that is Walmart's policy. You have been warned.",2
"Updated Mar. 7, 2022",They really need to fix the app,"They recently made updates to their website.  Now I choose ""shipping"" and when done shopping, I go to my cart, and half the items are for pick up.  When you choose shipping, they show out of stock products and make suggestions, those suggested items are not available for shipping.  Totally wonky, confusing, frustrating.  I quit shopping there after 3 horribly confusing wasted times trying to order several regular household items.  Going to Amazon.",1
"Updated Mar. 9, 2022",So Ive been a customer for 5 yrs have…,"For a big store, worst customer service in existence!!! Worst in store and online customer service. They should figure out how not to be so horrible before someone else takes thier place and monopolizes them. There are better places to shop!",1
"Updated Mar. 6, 2022",is there a zero stars option,"On 2/17/22 I ordered crystal light strawberry banana orange. When I clicked enter I realized the charge was +$26 and normally just under $5. I called to cancel and was told to refuse shipment. I reminded the female it was only 1 minute prior, she said sorry refuse shipment. On March 1st I got notified it was delivered.  I look all around my place, nothing found. Checked security camera, nothing 1 hr before after. Email said allow 2 days.  Today I called Walmart for my refund, I was told I have to contact the third party seller even though the didn't my mention that when I ordered.  I just contact them for my refund ASAP!  I will stick with the pros (Amazon) never had this issue with them!",1
"Mar. 5, 2022",staff to busy to help here,"Walmart is a great store, You can find almost anything you need. Friendly employees!",2
"Mar. 5, 2022",Won't honor online price,"Walmart Plus is getting worse and worse.  After the website update, I can no longer use pick up and delivery.  There is no way to pick a delivery date or time for pick up or delivery.  I tried my computer, pad, and phone.  It just doesn't work.So I try shipping and it is hit or miss.  Too many items aren't available for shipping or it cost 4 or five times more than the store.  I am old and can't easily lift a case of water and the store only has huge cases. I was able to order water for a while, but not anymore.  I keep getting things I didn't order in my deliveries.  Walmart hasn't wanted any back.  I have to donate or give away.Today I got someone else's order and I have to find a fed ex office in a small city without one.  Why can't they send fed ex for it?  And I have to re-order my items and hope they are still available for shipping.",1
"Mar. 4, 2022",They recently made updates to their…,Awesome online service not so full of it on saying they stad behind their product.. bought my grand daughter a horse & carriage for Christmas it's obvious you can't use it cause their is snow outside I called to let them know I got used product as the weather is changing figured I would surprise her and get it all set up called the online number as well as both stores here in windsor oh their is nothing we can do I guess your suppose to take it out of the box set it up and use it in the snow... so it can Crack in pieces and go buy another that's why Walmart has so much money... sad walmart can't refund or give an in store credit so keep the product,1
"Mar. 4, 2022",For a big store,"I bought a set of pots and other equipment for cooking jam until I notice a malfunction. Actually, its not bad and the delivery is acceptable. But I would not recommend buying branded shoes here (boots, sneakers, etc.), because they will turn out to be either of poor quality (as if from a sale) or fake. And everything else is.",1
"Mar. 3, 2022",On 2/17/22 I ordered crystal light…,I like the kfc they sell there and I like the tanginess,1
"Mar. 3, 2022",Walmart is a great store,"Ordered goods valued at over $300.Their chosen courier delivered the goods to an unknown address with a signature added by the driver.Despite this because the parcel stated delivered, Walmart were unwilling to offer any assistance. I have sadly lost $316 due to their appalling response.Looking at how many bad reviews they have, i doubt they will even read this.",5
"Mar. 3, 2022",Walmart Plus is a disaster,"Went to Walmart in Athens on Lexington Road and stood in line about 20 minutes or more to purchase a phone and the (1) associate that was there was VERY RUDE, and SNAPPY. On Tuesday 2/28/2022 about 8:30pm or so. I will not be shopping for any appliances, or phones from this store in the future. I did talk with a Manager. She listen and apologized for the bad experience and also let me know that I was not the only one that has complained about his attitude and rudeness. I don’t know if there will be any repercussions, but I hope there will be. There is no excuse for his rudeness. If there has been other complaints, why have this been allowed to continue. 1 (one) star was only because I couldn’t select 0 I didn’t complete my shopping after talking to the “Manager” I decided not to spend 1 cent there. Walmart is on my DO NOT SHOP LIST!!!",1
"Mar. 2, 2022",Your online sucks and so does the managers,no explanation No helpEmployees escalated situation Employee said the customer was wrong,1
"Mar. 2, 2022",I bought a set of pots and other…,"Good prices, they have everything you may need all at one store.",4
"Mar. 1, 2022",I like the kfc they sell there and I…,Every video I see of Walmart the employees are either racially profiling people assaulting customers or being super rude and not helping anyone.,1
"Mar. 1, 2022",Lost goods valued at over $300.,"This review is about Walmart Supercenter on Lockwood Rd in Sarasota. This store is terrible to shop at. For the last year they have out of so many of the regular items. From groceries, housewares and paint is a joke. ""I recently went to a Walmart store in Lakewood Ranch. That store is fully stocked. Therefore, I think the Sarasota store needs better management. Please review this store, it needs help.",1
"Updated Mar. 1, 2022",Went to Walmart in Athens on Lexington…,I ordered two Playstation 5's from Walmart.com . Both these Playstations had been reported stolen and Walmart nor National Distributors would refund me my money! National Distributors is a SCAM and Walmart still uses them on Marketplace and they KNOW they are a SCAM!!!!,1
"Feb. 28, 2022",Money order machine was not working,"I was at Walmart in St. Cloud MN today.  I found two items I was buying the rang up more than what the pricing on the shelf said.  After checking out I needed to go to the customer service area and get my refund.  It wasn't that much but I felt bad because the woman at the counter was arguing with me even after I showed her the pictures of the product on the shelf.  No apology, and I am the jerk.",1
"Feb. 27, 2022",Love to Stock up,The employees are worthless and refuse to help or even stop their conversations. Their online pick up is a joke - you have to go to an unmarked place and call a number which no one answers and it sends you to voicemail. I would rather pay amazon more money than deal with the morons at walmart,4
"Feb. 25, 2022",Every video I see of Walmart the…,I am so happy with my service I was provided yesterday from Daisy in the auto service area. Daisy was slammed from customer after customer and when it was my husbands and my turn she greeted us with a smile and was so very helpful when it can to my tires that were worn down. She had to special order these tires because they were not at the store. When they came in my husband and I showed up and Daisy and her team serviced my vehicle right away. I honestly couldn’t have been more happy with the professionalism and how polite Daisy and her team were and are. Thank you so much Daisy and team fro all you did for my husband and I yesterday! Aurora Walmart off chambers and Parker road.,1
"Feb. 24, 2022",This review is about Walmart in Sarasota,"Order online today (2/22/22) and was told that my package was to be shipped by Wed 2/23/22 through Friday 2/24/22.  This evening I get an email stating that my packages were delivered to my front door with a photo of a house.  Well it was not my house and I have no idea whose it may be.  I called Walmart and was told that once it leaves the store via Door Dash there was nothing, they could do about it. I had no idea it was to be shipped via Door dash assumed it was to be shipped via UPS or Fedex.  I had to call corporate and get an entire refund.  Now I have to watch my credit card to make sure it was cancelled. What a waste of time.",2
"Feb. 24, 2022",Stolen Playstation 5's ordered off of Walmart.com,Cheap chair. Broke when I jumped on it.,1
"Feb. 24, 2022",St. Cloud MN Walmart,"Bought a ""Herbo""  Battery and it was damaged, six months later it died, Apart from washing their hands over a compensation they didn't even ask for further information over the incident. I've done a little research and several people complain about that maker (they also say the battery lasts just 6 months).  But Walmart won't take action at all and will keep on selling faulty batteries to their customers. A responsible company would inquire their customer about the facts and audit their stock to corroborate the fraud on part of their provider. They have an experience section but they won't accept a ticket that is six months old. A battery lasts at least 2 years. So how would they know if their customers are not being scammed?",1
"Feb. 23, 2022",The employees are worthless and refuse…,Walmart needs to have larger bags for things like paper towels and toilet paper. Years ago stores used different colors of tape that the cashier put on large items. I am tired of feeling like a criminal at the door. I will no longer shop at the super center. I will buy large items and clothes somewhere else. I haven’t bought dog food from Walmart for over 2 years for this same reason. You are losing business - word of mouth is a great thing.,1
"Feb. 23, 2022",I am so happy with my service I was…,I have never had so many problems with online orders at Walmart in my life two times I ordered just recently and two times they said they had the items and then it took them hours later to find out they didn’t have one and then they substituted something that I didn’t even want this is getting ridiculous,5
"Feb. 23, 2022",Shipping nightmare,I hate checking out at Walmart. They have 30 cash registers and only 1 open rest self service then get checked before you leave. Makes you fell like your a thief. Do people under stand self service check out are doing away with jobs? What happen to making sure your customer has good experience in store. Much rather shop Amazon no hassle,1
