Review Dates,Review Titles,Reviews,Star Ratings
"Aug. 28, 2021",Discriminating users based on ethnic…,"So close for just deleting my IG account for good. Keeps temporary blocking my account for suspicious use. I have offered to send ID, but never getting an answer. Get yourself a d*mn support system, so we can contact REAL people, when we actual need help. You can’t just block me, for no reason. and definitely not for several times a month. Also I use Instagram for work, and I guess you don’t send me my paycheck, whenever you randomly chooses to block my account?account @ehsimonsenFIX IT!",1
"Aug. 27, 2021",could be better...,its ok  but having on just on the phone  is a pain  ( with my Eyesite ..lol) why wont thy let us post using a pcwe used to be able to  .. why did they stop it ???  in a way this app is only for persons with good Eyesite,4
"Aug. 26, 2021",Less than 1 star - my account wont refresh,"Banned off Instagram with no reason given, the support team do not exist.",1
"Aug. 22, 2021",I tried to open the account on the…,There is no customer service. I emailed the service email listed in November of 2020 never got anything back. This app has the absolute worst help center ever. All that money the founders are getting and can’t afford an actual customer service help center.,1
"Aug. 21, 2021",used to be good,"1) When I report posts or comments for having slurs (ex: n word hard r), they say it doesn’t include hate speech.2) TL;DR: They would rather let you run in circles for hours rather than fix an issue. My business account got partially disabled after I posted a drawing of 2 people in swim suits captioned “beach day!” I took it down (even though it was harmless), but my account is still flagged. I clicked the request review button on the app, and it redirected to me to the wrong form. The link tp the right form leads to nowhere. I was essentially running in circles until I found the facebook business center where I found a request review button that I thought worked. Five days later, I check the review status and it says I have to finish the request. You’ll never guess where this finish review button leads... back to the business center homepage.",2
"Updated Aug. 20, 2021",On my pc laptop I cant message or post…,"1. I'm photographer (dark_indigox). I'm using IG for 5 years now, I never use any app for likes, followers or anything like that. I have more than 10k organic followers that I earn with my art I now I'm accused of buying likes and I'm locked and this is not first time.2. My followers don't see my posts, I have 10k followers but only around 200 likes per post. I report IG and FB my problems numerous times so far and not a single answer from them.Terrible and scary that they can delete your account and have NOBODY to report that, NOBODY.",1
"Aug. 16, 2021",would be 0 star,I forgot my password. I contacted support. I got my account back,1
"Aug. 14, 2021",Censorship of information is illegal…,Instagram is 0 with support and they are baning accounts for noting... and when you ask for help they dont wanna help you only ignore you,1
"Aug. 13, 2021",🎊🌈🌈🌈 I just got home from work and…,Gazillion dollar company that cant fix simple issues.,5
"Aug. 11, 2021",used to be good but since the…,"BE WARNED! I’ve been hacked or Instacrap is not letting me close my account! Has anyone else had this problem?! Extremely frustrating and worrying! Owned and run by money, not for people. Just another distraction! Keeping the human population dumbed down! Haven’t used it for years and set up an account to support for good uses so how can I be following people all of a sudden?! No help or support from instacrap to help close my account so leaving this review.",2
"Aug. 10, 2021",Worst security for your account and worst customer service,"I am getting sick and tired of Instagram. Every 4th post on my feed is an advert. I am getting tired of having to hide them and even when I do hide them I get loads more of the same subject. I can't see the posts I want anymore. My feed is boring.Also they wouldn't remove a racist comment but will quite happily remove a picture of a breastfeeding woman. Ridiculous!!!!!!!!!!I deleted Facebook so instagram is my go to app but it is becoming tiresome. I am slowly removing accounts I follow (and cautiously, because if you remove too many at once you get blocked or have your account suspended,because they think you're a bot)! to see if this makes a difference with the CONSTANT BLOODY ADS!! Oh and another thing, the massive overflow of bots in every comment section!!Come on instagram, sort it out! You're going the right way about losing users.",1
